CustomerID,Age,Gender,Location,JoinDate,LoyaltyScore
CUST_02518,18,F,Los Angeles,2021-07-21,95
CUST_02519,32,F,Dallas,2023-08-01,98
CUST_02520,24,M,San Antonio,2023-01-25,88
CUST_02521,37,M,Dallas,2023-10-10,73
CUST_02522,70,M,Los Angeles,2022-05-15,2
CUST_02523,39,F,Dallas,2022-02-21,85
CUST_02524,31,F,San Jose,2023-08-10,34
CUST_02525,46,F,Dallas,2021-06-07,27
CUST_02526,40,F,Dallas,2023-01-08,37
CUST_02527,40,F,San Jose,2023-02-18,71
CUST_02528,42,F,San Jose,2021-04-16,22
CUST_02529,59,M,Houston,2022-03-01,68
CUST_02530,21,F,San Jose,2022-01-16,14
CUST_02531,40,M,Chicago,2022-02-22,98
CUST_02532,23,F,Philadelphia,2022-11-26,23
CUST_02533,41,F,Chicago,2023-08-22,44
CUST_02534,23,M,Dallas,2022-05-02,89
CUST_02535,29,F,Chicago,2022-01-06,65
CUST_02536,31,M,Los Angeles,2021-05-16,79
CUST_02537,46,F,San Diego,2023-10-07,96
CUST_02538,46,M,Philadelphia,2023-02-18,78
CUST_02539,20,F,San Diego,2022-06-08,61
CUST_02540,35,M,San Antonio,2022-12-12,85
CUST_02541,26,M,Chicago,2022-03-14,55
CUST_02542,19,M,San Diego,2021-10-13,71
CUST_02543,32,M,San Jose,2023-01-30,85
CUST_02544,31,M,New York,2021-09-21,50
CUST_02545,64,F,New York,2023-08-24,12
CUST_02546,40,M,San Jose,2022-02-14,79
CUST_02547,18,M,San Diego,2022-01-12,15
CUST_02548,28,M,Dallas,2021-09-05,17
CUST_02549,47,F,San Jose,2021-05-07,34
CUST_02550,60,F,Philadelphia,2021-12-06,35
CUST_02551,18,F,Phoenix,2022-01-30,39
CUST_02552,18,F,Los Angeles,2021-06-11,78
CUST_02553,57,M,Dallas,2022-07-11,55
CUST_02554,39,M,Philadelphia,2023-09-28,59
CUST_02555,24,M,San Diego,2022-03-11,5
CUST_02556,41,F,Dallas,2022-02-14,30
CUST_02557,18,Other,Dallas,2022-10-25,4
CUST_02558,35,F,San Diego,2022-07-30,15
CUST_02559,38,M,San Jose,2022-12-27,35
CUST_02560,46,M,San Diego,2023-12-14,74
CUST_02561,22,M,Chicago,2022-12-26,55
CUST_02562,36,F,Chicago,2023-02-19,66
CUST_02563,23,M,Los Angeles,2023-07-01,60
CUST_02564,38,F,New York,2021-05-03,24
CUST_02565,24,M,Houston,2023-05-27,92
CUST_02566,30,F,Los Angeles,2023-01-17,22
CUST_02567,23,F,Los Angeles,2021-05-06,44
CUST_02568,42,F,Phoenix,2021-11-08,32
CUST_02569,45,F,Houston,2022-08-22,95
CUST_02570,32,F,New York,2023-06-19,83
CUST_02571,35,F,Dallas,2023-05-15,51
CUST_02572,18,F,Houston,2023-08-14,85
CUST_02573,31,F,Phoenix,2023-07-27,3
CUST_02574,34,Other,San Antonio,2023-10-14,70
CUST_02575,66,F,Los Angeles,2023-03-05,32
CUST_02576,21,F,San Diego,2021-08-20,2
CUST_02577,52,F,Los Angeles,2021-10-16,88
CUST_02578,46,M,San Jose,2023-09-20,59
CUST_02579,38,M,Phoenix,2022-07-31,91
CUST_02580,56,F,Los Angeles,2021-11-03,73
CUST_02581,39,F,Los Angeles,2022-06-28,77
CUST_02582,39,F,Houston,2021-08-29,14
CUST_02583,34,M,Houston,2021-12-06,51
CUST_02584,49,F,San Diego,2021-07-11,11
CUST_02585,48,F,Philadelphia,2022-07-11,78
CUST_02586,27,M,San Jose,2023-11-24,80
CUST_02587,19,F,San Diego,2022-02-23,10
CUST_02588,32,F,San Antonio,2023-01-22,84
CUST_02589,25,M,San Jose,2021-07-18,80
CUST_02590,34,F,Houston,2021-11-08,58
CUST_02591,49,F,Los Angeles,2022-04-09,34
CUST_02592,29,M,Dallas,2023-08-20,80
CUST_02593,34,M,Los Angeles,2022-04-30,78
CUST_02594,35,Other,New York,2022-12-12,53
CUST_02595,45,M,San Diego,2023-07-28,28
CUST_02596,18,M,San Jose,2023-07-19,18
CUST_02597,27,M,Dallas,2023-06-30,26
CUST_02598,37,F,New York,2021-09-02,7
CUST_02599,49,F,San Antonio,2022-01-22,45
CUST_02600,29,F,Los Angeles,2021-11-03,98
CUST_02601,18,M,Philadelphia,2022-04-02,45
CUST_02602,42,F,Phoenix,2021-09-25,71
CUST_02603,27,M,New York,2021-06-21,97
CUST_02604,20,M,Los Angeles,2023-07-16,35
CUST_02605,27,M,Los Angeles,2021-12-24,52
CUST_02606,32,M,San Jose,2022-10-10,21
CUST_02607,27,F,San Jose,2023-11-18,28
CUST_02608,18,F,Philadelphia,2022-11-07,96
CUST_02609,45,M,New York,2022-12-24,44
CUST_02610,50,F,Houston,2022-02-08,80
CUST_02611,42,F,San Jose,2021-12-26,56
CUST_02612,21,F,Phoenix,2023-05-03,10
CUST_02613,32,M,Los Angeles,2021-04-14,23
CUST_02614,34,F,Los Angeles,2022-10-04,48
CUST_02615,42,M,San Antonio,2022-04-16,52
CUST_02616,43,F,San Antonio,2023-03-16,15
CUST_02617,26,M,Philadelphia,2021-11-22,55
CUST_02618,35,F,New York,2021-11-26,43
CUST_02619,40,M,Chicago,2021-10-21,50
CUST_02620,52,M,Dallas,2022-09-29,6
CUST_02621,43,F,San Jose,2023-05-07,33
CUST_02622,44,F,New York,2022-07-04,62
CUST_02623,36,F,Los Angeles,2023-05-02,55
CUST_02624,51,F,San Diego,2023-02-19,39
CUST_02625,39,M,San Antonio,2021-04-18,12
CUST_02626,24,F,Dallas,2021-09-25,31
CUST_02627,51,M,San Jose,2021-10-20,74
CUST_02628,43,M,Houston,2022-09-08,53
CUST_02629,29,F,Houston,2021-06-20,34
CUST_02630,29,F,San Antonio,2021-08-29,41
CUST_02631,38,F,New York,2023-06-17,10
CUST_02632,40,F,San Jose,2022-12-21,52
CUST_02633,37,F,Dallas,2022-02-06,75
CUST_02634,38,M,Los Angeles,2021-05-07,57
CUST_02635,55,M,New York,2022-05-27,78
CUST_02636,47,F,San Antonio,2022-10-07,3
CUST_02637,37,M,Philadelphia,2022-09-16,57
CUST_02638,46,M,Chicago,2021-11-05,33
CUST_02639,22,M,New York,2023-03-19,7
CUST_02640,39,F,Phoenix,2021-10-27,4
CUST_02641,56,M,San Jose,2022-12-06,39
CUST_02642,32,F,Houston,2022-08-05,48
CUST_02643,24,F,Phoenix,2022-07-10,74
CUST_02644,27,M,New York,2022-10-30,79
CUST_02645,21,F,New York,2021-04-17,16
CUST_02646,25,F,Phoenix,2023-07-20,38
CUST_02647,30,F,Philadelphia,2021-09-17,4
CUST_02648,18,F,Phoenix,2023-06-11,4
CUST_02649,35,M,Los Angeles,2021-10-03,27
CUST_02650,45,F,Dallas,2022-04-22,86
CUST_02651,24,M,Phoenix,2023-08-13,86
CUST_02652,53,F,Phoenix,2021-07-22,17
CUST_02653,41,F,San Jose,2023-04-20,98
CUST_02654,47,F,Dallas,2023-11-09,96
CUST_02655,27,M,Chicago,2022-03-16,70
CUST_02656,45,M,Phoenix,2022-08-27,54
CUST_02657,21,M,Phoenix,2021-07-20,97
CUST_02658,45,M,Los Angeles,2022-12-17,8
CUST_02659,37,M,Houston,2022-06-13,53
CUST_02660,41,F,Los Angeles,2021-05-20,5
CUST_02661,20,M,Phoenix,2023-09-18,69
CUST_02662,24,Other,San Jose,2022-01-03,47
CUST_02663,42,M,Los Angeles,2021-08-18,74
CUST_02664,23,F,San Jose,2022-07-22,40
CUST_02665,40,F,Dallas,2021-08-13,7
CUST_02666,18,F,San Jose,2023-08-27,12
CUST_02667,45,F,Philadelphia,2023-03-16,94
CUST_02668,20,M,San Diego,2023-10-08,25
CUST_02669,41,F,Dallas,2021-11-11,28
CUST_02670,42,M,San Diego,2023-07-21,43
CUST_02671,26,M,Phoenix,2023-03-28,77
CUST_02672,41,F,Phoenix,2022-09-28,47
CUST_02673,38,F,Philadelphia,2021-06-18,49
CUST_02674,28,F,New York,2022-07-25,86
CUST_02675,22,M,San Diego,2023-08-04,54
CUST_02676,18,M,Los Angeles,2021-09-03,18
CUST_02677,39,M,Philadelphia,2022-10-11,27
CUST_02678,18,M,Dallas,2023-09-30,72
CUST_02679,36,M,Chicago,2021-05-07,6
CUST_02680,31,M,Los Angeles,2021-06-13,75
CUST_02681,43,M,San Jose,2023-05-19,93
CUST_02682,31,F,Phoenix,2021-09-17,69
CUST_02683,31,M,Dallas,2022-09-27,71
CUST_02684,43,F,Philadelphia,2021-07-10,22
CUST_02685,39,M,San Diego,2023-01-09,59
CUST_02686,38,F,San Diego,2021-05-24,47
CUST_02687,40,F,San Antonio,2023-12-05,68
CUST_02688,18,M,Phoenix,2022-11-03,32
CUST_02689,44,F,Los Angeles,2023-11-08,83
CUST_02690,42,M,San Jose,2022-11-22,97
CUST_02691,22,F,San Jose,2022-08-05,1
CUST_02692,32,M,Phoenix,2022-12-15,54
CUST_02693,34,Other,San Antonio,2023-05-05,46
CUST_02694,33,M,San Antonio,2022-12-02,41
CUST_02695,39,M,Los Angeles,2023-10-10,41
CUST_02696,52,F,San Antonio,2022-12-14,8
CUST_02697,47,M,Philadelphia,2023-05-17,32
CUST_02698,19,F,San Antonio,2023-12-04,30
CUST_02699,42,M,San Diego,2023-02-09,46
CUST_02700,50,F,Houston,2021-05-23,92
CUST_02701,39,M,New York,2023-09-22,52
CUST_02702,48,F,San Diego,2021-08-25,96
CUST_02703,59,F,San Diego,2021-12-31,89
CUST_02704,47,M,Chicago,2022-03-07,98
CUST_02705,37,M,Chicago,2023-01-23,61
CUST_02706,47,M,Phoenix,2021-10-13,97
CUST_02707,36,Other,Chicago,2023-08-05,13
CUST_02708,35,M,Phoenix,2023-08-14,89
CUST_02709,30,M,San Diego,2023-11-23,40
CUST_02710,53,M,New York,2023-03-14,61
CUST_02711,25,M,Los Angeles,2021-06-06,44
CUST_02712,53,F,Los Angeles,2021-09-04,62
CUST_02713,40,F,Houston,2022-09-05,44
CUST_02714,18,F,Dallas,2022-01-19,48
CUST_02715,39,F,Los Angeles,2021-09-02,74
CUST_02716,18,F,Dallas,2023-08-12,59
CUST_02717,42,M,San Antonio,2021-11-15,57
CUST_02718,45,M,San Jose,2022-01-09,95
CUST_02719,27,F,San Diego,2022-09-08,11
CUST_02720,36,F,New York,2022-09-29,25
CUST_02721,58,F,Phoenix,2022-04-11,61
CUST_02722,28,M,Dallas,2023-12-27,46
CUST_02723,22,M,Houston,2021-06-18,54
CUST_02724,52,M,Los Angeles,2023-10-12,34
CUST_02725,58,F,Philadelphia,2023-12-13,84
CUST_02726,35,F,Los Angeles,2023-04-14,7
CUST_02727,47,F,Chicago,2023-05-26,97
CUST_02728,51,M,San Diego,2021-08-29,62
CUST_02729,26,F,Chicago,2023-08-01,57
CUST_02730,29,M,Los Angeles,2022-06-19,99
CUST_02731,49,M,Philadelphia,2021-05-14,93
CUST_02732,55,F,Chicago,2021-12-18,76
CUST_02733,41,M,New York,2022-04-18,5
CUST_02734,24,M,Chicago,2022-07-10,76
CUST_02735,58,F,Philadelphia,2022-10-25,93
CUST_02736,28,F,Chicago,2023-09-10,35
CUST_02737,30,M,Dallas,2021-10-29,84
CUST_02738,39,F,San Antonio,2023-03-12,37
CUST_02739,53,M,Phoenix,2023-05-03,60
CUST_02740,45,F,Los Angeles,2023-02-27,65
CUST_02741,39,F,Dallas,2023-08-30,16
CUST_02742,40,F,Phoenix,2023-11-14,30
CUST_02743,35,F,San Antonio,2023-05-02,73
CUST_02744,41,M,Dallas,2022-10-29,42
CUST_02745,18,M,Houston,2022-03-18,61
CUST_02746,31,M,Dallas,2021-10-11,74
CUST_02747,37,M,New York,2022-04-04,77
CUST_02748,21,F,Philadelphia,2022-09-20,48
CUST_02749,39,M,Los Angeles,2023-10-29,62
CUST_02750,32,M,San Diego,2023-09-10,84
CUST_02751,56,M,Phoenix,2021-08-28,93
CUST_02752,53,Other,Chicago,2021-06-19,64
CUST_02753,29,M,Los Angeles,2022-08-08,57
CUST_02754,33,F,San Diego,2022-04-30,68
CUST_02755,34,M,San Antonio,2022-07-02,46
CUST_02756,29,M,Dallas,2023-12-16,28
CUST_02757,37,F,San Diego,2022-03-25,77
CUST_02758,25,F,Houston,2022-07-23,3
CUST_02759,21,F,Los Angeles,2022-05-23,37
CUST_02760,42,F,Los Angeles,2023-04-29,48
CUST_02761,42,M,Los Angeles,2021-12-27,19
CUST_02762,25,M,Philadelphia,2023-08-07,92
CUST_02763,45,F,San Antonio,2023-03-09,83
CUST_02764,27,M,Philadelphia,2022-10-19,17
CUST_02765,38,F,Los Angeles,2023-12-31,82
CUST_02766,44,F,Houston,2022-04-12,82
CUST_02767,34,M,Chicago,2023-01-05,87
CUST_02768,40,F,Houston,2023-04-30,40
CUST_02769,28,M,Phoenix,2022-05-27,50
CUST_02770,32,M,San Antonio,2022-11-01,73
CUST_02771,32,M,Dallas,2023-06-24,29
CUST_02772,26,F,Los Angeles,2022-02-20,51
CUST_02773,32,M,San Diego,2022-02-16,42
CUST_02774,18,F,Chicago,2023-10-06,29
CUST_02775,29,F,Dallas,2022-07-14,66
CUST_02776,31,F,San Jose,2021-04-08,17
CUST_02777,31,F,Houston,2022-12-28,31
CUST_02778,32,M,Chicago,2023-10-24,92
CUST_02779,34,M,San Jose,2021-04-30,52
CUST_02780,40,M,Philadelphia,2022-07-12,39
CUST_02781,45,F,San Jose,2022-06-23,60
CUST_02782,27,Other,Dallas,2022-07-31,94
CUST_02783,20,F,San Antonio,2021-10-18,99
CUST_02784,22,F,Houston,2022-07-31,51
CUST_02785,29,F,Chicago,2022-06-13,84
CUST_02786,30,M,San Jose,2023-12-12,16
CUST_02787,25,F,Houston,2022-11-28,98
CUST_02788,19,F,Chicago,2021-07-21,14
CUST_02789,29,M,Chicago,2022-09-07,90
CUST_02790,37,Other,Dallas,2023-11-18,84
CUST_02791,42,M,Houston,2022-03-22,42
CUST_02792,28,F,Dallas,2022-12-01,51
CUST_02793,30,F,San Jose,2022-12-15,24
CUST_02794,23,F,Phoenix,2023-04-17,82
CUST_02795,34,M,San Antonio,2021-11-27,43
CUST_02796,24,F,Phoenix,2023-12-16,73
CUST_02797,41,F,New York,2023-01-01,19
CUST_02798,18,M,Los Angeles,2021-10-16,84
CUST_02799,30,F,Phoenix,2023-10-24,61
CUST_02800,38,F,Philadelphia,2023-01-13,94
CUST_02801,37,F,San Antonio,2023-04-30,63
CUST_02802,67,M,Los Angeles,2021-12-12,26
CUST_02803,39,F,San Jose,2022-02-28,95
CUST_02804,22,F,Dallas,2022-03-29,35
CUST_02805,33,M,Philadelphia,2023-09-17,67
CUST_02806,18,M,Los Angeles,2021-11-02,56
CUST_02807,34,Other,Los Angeles,2022-05-16,40
CUST_02808,25,F,Chicago,2021-12-10,29
CUST_02809,45,F,New York,2021-11-18,6
CUST_02810,28,M,Dallas,2023-01-26,52
CUST_02811,33,M,San Jose,2023-08-18,1
CUST_02812,27,M,Houston,2023-11-17,52
CUST_02813,55,M,Phoenix,2023-01-06,24
CUST_02814,31,F,San Antonio,2022-06-21,34
CUST_02815,56,F,New York,2023-01-20,7
CUST_02816,44,F,Chicago,2021-09-20,75
CUST_02817,40,M,Chicago,2022-03-14,11
CUST_02818,39,F,Los Angeles,2023-07-06,36
CUST_02819,39,M,San Diego,2021-09-03,20
CUST_02820,18,M,Phoenix,2021-10-26,63
CUST_02821,31,F,New York,2022-01-30,80
CUST_02822,45,F,Los Angeles,2022-09-13,63
CUST_02823,34,F,New York,2022-01-19,69
CUST_02824,18,M,Philadelphia,2022-08-29,88
CUST_02825,34,F,Dallas,2022-03-26,30
CUST_02826,55,F,San Antonio,2023-06-29,30
CUST_02827,49,F,Phoenix,2021-09-23,97
CUST_02828,34,M,Chicago,2023-08-16,84
CUST_02829,46,Other,San Diego,2023-10-29,22
CUST_02830,30,F,San Jose,2021-12-29,61
CUST_02831,18,F,Houston,2021-10-29,21
CUST_02832,23,M,Dallas,2021-05-10,37
CUST_02833,53,M,Phoenix,2022-09-20,27
CUST_02834,31,M,Philadelphia,2023-11-25,35
CUST_02835,32,M,Phoenix,2023-03-07,38
CUST_02836,31,F,San Jose,2023-06-09,60
CUST_02837,57,M,San Antonio,2023-11-18,70
CUST_02838,54,M,San Antonio,2021-10-13,32
CUST_02839,61,M,New York,2023-06-11,80
CUST_02840,33,M,Los Angeles,2021-07-08,92
CUST_02841,38,M,San Antonio,2023-11-20,80
CUST_02842,18,F,San Diego,2023-02-12,27
CUST_02843,52,F,Houston,2021-05-21,3
CUST_02844,20,M,Philadelphia,2023-02-18,49
CUST_02845,37,M,San Jose,2022-07-23,85
CUST_02846,21,M,Chicago,2022-11-20,30
CUST_02847,27,M,San Antonio,2021-09-19,22
CUST_02848,24,F,Chicago,2022-06-24,19
CUST_02849,27,F,San Antonio,2022-09-04,31
CUST_02850,28,F,San Diego,2023-04-17,20
CUST_02851,28,F,Chicago,2023-11-25,19
CUST_02852,45,M,Los Angeles,2021-11-21,2
CUST_02853,21,F,Philadelphia,2022-03-10,40
CUST_02854,37,F,Houston,2023-06-20,39
CUST_02855,49,F,San Diego,2023-03-15,91
CUST_02856,28,M,Los Angeles,2023-01-01,72
CUST_02857,26,F,Houston,2021-08-02,54
CUST_02858,32,F,Los Angeles,2021-10-24,27
CUST_02859,49,F,Los Angeles,2023-11-14,79
CUST_02860,37,M,Los Angeles,2021-07-29,12
CUST_02861,28,F,New York,2022-03-01,78
CUST_02862,40,F,Houston,2023-01-27,71
CUST_02863,21,F,Los Angeles,2023-03-28,17
CUST_02864,43,F,Dallas,2023-08-27,90
CUST_02865,39,F,Dallas,2021-10-05,84
CUST_02866,31,M,San Antonio,2022-12-21,10
CUST_02867,24,F,Philadelphia,2022-10-11,19
CUST_02868,24,M,Chicago,2021-07-05,82
CUST_02869,41,F,San Antonio,2022-11-18,30
CUST_02870,49,M,New York,2021-12-01,30
CUST_02871,27,F,Dallas,2022-10-08,25
CUST_02872,40,F,Houston,2021-06-29,88
CUST_02873,18,F,Philadelphia,2021-04-27,74
CUST_02874,27,F,Philadelphia,2022-12-02,66
CUST_02875,34,F,Chicago,2023-01-19,96
CUST_02876,24,F,Houston,2021-04-09,35
CUST_02877,23,M,San Jose,2023-06-24,51
CUST_02878,26,M,Chicago,2022-08-11,71
CUST_02879,38,M,Philadelphia,2022-01-23,71
CUST_02880,32,M,New York,2022-08-10,27
CUST_02881,18,F,San Diego,2022-12-21,10
CUST_02882,18,F,San Diego,2021-05-30,97
CUST_02883,27,F,Dallas,2021-10-07,43
CUST_02884,40,M,Philadelphia,2022-07-19,55
CUST_02885,18,M,New York,2023-04-03,71
CUST_02886,29,F,Chicago,2021-10-03,6
CUST_02887,28,F,New York,2023-10-09,6
CUST_02888,51,M,Phoenix,2021-12-18,77
CUST_02889,30,F,Chicago,2022-10-24,48
CUST_02890,39,F,Los Angeles,2023-10-13,77
CUST_02891,36,M,Chicago,2022-10-18,2
CUST_02892,18,F,Dallas,2022-04-25,83
CUST_02893,44,M,San Diego,2021-09-11,51
CUST_02894,37,F,Chicago,2023-07-01,61
CUST_02895,41,M,Los Angeles,2022-06-22,19
CUST_02896,80,M,Phoenix,2023-03-07,2
CUST_02897,18,F,New York,2023-02-07,51
CUST_02898,55,M,Houston,2023-09-18,26
CUST_02899,31,F,San Diego,2023-10-12,70
CUST_02900,38,M,New York,2023-01-31,20
CUST_02901,34,M,Phoenix,2022-02-24,23
CUST_02902,29,M,Houston,2023-03-05,54
CUST_02903,28,F,Philadelphia,2023-02-22,15
CUST_02904,38,F,San Antonio,2022-10-02,6
CUST_02905,18,M,Dallas,2022-04-24,92
CUST_02906,44,F,New York,2021-12-28,35
CUST_02907,30,F,San Jose,2022-10-22,75
CUST_02908,21,F,Houston,2023-07-15,8
CUST_02909,29,F,Philadelphia,2022-01-25,57
CUST_02910,50,F,San Jose,2022-10-04,50
CUST_02911,28,F,San Antonio,2023-01-07,49
CUST_02912,39,M,San Antonio,2022-10-01,88
CUST_02913,26,M,San Diego,2023-11-19,21
CUST_02914,44,M,San Jose,2021-12-18,36
CUST_02915,43,M,San Diego,2021-07-25,71
CUST_02916,57,F,San Diego,2021-06-12,69
CUST_02917,32,M,San Diego,2023-01-05,58
CUST_02918,43,M,San Diego,2022-04-12,63
CUST_02919,36,F,Philadelphia,2022-10-13,93
CUST_02920,50,M,Dallas,2023-03-26,16
CUST_02921,26,M,Chicago,2022-03-18,6
CUST_02922,43,M,Philadelphia,2021-10-13,78
CUST_02923,32,F,Phoenix,2021-05-06,52
CUST_02924,34,M,San Diego,2023-11-04,2
CUST_02925,36,M,Houston,2023-10-17,89
CUST_02926,38,F,Houston,2022-02-13,95
CUST_02927,33,F,San Jose,2022-03-20,77
CUST_02928,37,F,San Jose,2022-11-12,18
CUST_02929,53,F,Phoenix,2022-12-25,81
CUST_02930,46,M,Philadelphia,2022-07-25,92
CUST_02931,45,M,Houston,2021-10-03,76
CUST_02932,29,M,Los Angeles,2021-11-25,35
CUST_02933,24,M,Los Angeles,2022-02-05,86
CUST_02934,46,M,Chicago,2023-07-22,39
CUST_02935,45,M,Los Angeles,2021-05-01,1
CUST_02936,52,F,New York,2023-12-01,37
CUST_02937,27,F,San Diego,2023-08-08,21
CUST_02938,32,M,Phoenix,2021-08-15,1
CUST_02939,18,F,San Jose,2022-04-19,4
CUST_02940,30,M,New York,2022-02-06,96
CUST_02941,46,M,Dallas,2021-10-23,58
CUST_02942,29,F,San Diego,2022-10-10,1
CUST_02943,42,M,Houston,2023-11-27,13
CUST_02944,32,M,San Diego,2023-08-25,46
CUST_02945,38,M,San Jose,2023-10-25,47
CUST_02946,21,F,San Antonio,2023-05-05,81
CUST_02947,36,F,San Antonio,2021-10-26,76
CUST_02948,18,M,New York,2022-03-12,7
CUST_02949,32,F,Philadelphia,2022-12-22,51
CUST_02950,18,F,Houston,2022-12-27,3
CUST_02951,49,F,San Jose,2022-12-05,50
CUST_02952,44,F,San Jose,2021-05-04,26
CUST_02953,40,M,San Jose,2022-05-31,31
CUST_02954,53,M,Los Angeles,2023-11-29,62
CUST_02955,23,F,San Jose,2022-04-22,26
CUST_02956,55,F,San Antonio,2023-07-28,67
CUST_02957,46,F,Dallas,2022-02-05,55
CUST_02958,32,F,Phoenix,2022-09-28,28
CUST_02959,48,F,San Diego,2021-05-05,44
CUST_02960,21,F,Phoenix,2022-12-18,81
CUST_02961,25,F,San Antonio,2022-12-17,38
CUST_02962,27,F,San Antonio,2022-10-04,30
CUST_02963,28,F,Dallas,2021-11-11,66
CUST_02964,22,M,Chicago,2023-10-15,8
CUST_02965,49,M,New York,2022-05-24,14
CUST_02966,31,F,Los Angeles,2023-08-14,99
CUST_02967,39,F,Philadelphia,2022-07-08,62
CUST_02968,28,F,San Jose,2022-12-22,75
CUST_02969,18,F,San Jose,2022-11-20,63
CUST_02970,38,M,Dallas,2023-02-14,79
CUST_02971,18,M,Chicago,2022-03-07,66
CUST_02972,34,F,San Jose,2023-03-22,96
CUST_02973,18,M,Los Angeles,2023-04-21,40
CUST_02974,58,M,New York,2021-04-23,13
CUST_02975,45,M,Los Angeles,2023-09-07,17
CUST_02976,36,M,Chicago,2023-12-06,15
CUST_02977,50,F,San Antonio,2021-12-09,33
CUST_02978,24,M,Los Angeles,2023-06-25,16
CUST_02979,41,F,Phoenix,2022-08-08,13
CUST_02980,37,M,Los Angeles,2022-07-20,86
CUST_02981,38,F,San Antonio,2022-12-01,23
CUST_02982,50,M,San Jose,2021-06-10,36
CUST_02983,43,F,San Diego,2022-06-05,43
CUST_02984,38,F,San Diego,2023-09-03,50
CUST_02985,18,M,San Diego,2023-04-08,74
CUST_02986,23,F,San Jose,2021-10-30,81
CUST_02987,33,F,Dallas,2023-04-10,94
CUST_02988,36,M,New York,2022-01-11,13
CUST_02989,21,M,New York,2022-10-02,30
CUST_02990,63,F,San Jose,2023-05-27,57
CUST_02991,53,F,Los Angeles,2022-04-15,30
CUST_02992,42,M,Philadelphia,2023-03-15,71
CUST_02993,35,M,New York,2022-01-21,10
CUST_02994,32,F,Phoenix,2021-06-07,99
CUST_02995,23,F,Phoenix,2022-08-17,66
CUST_02996,35,F,Houston,2023-06-11,94
CUST_02997,38,M,Phoenix,2023-08-29,83
CUST_02998,20,F,New York,2023-08-16,39
CUST_02999,39,M,Philadelphia,2021-08-11,37
CUST_03000,33,M,San Antonio,2023-10-18,3
CUST_03001,18,F,San Diego,2022-09-26,89
CUST_03002,24,Other,Los Angeles,2023-07-09,34
CUST_03003,30,M,San Antonio,2021-06-25,86
CUST_03004,57,M,Philadelphia,2022-01-01,38
CUST_03005,41,F,Dallas,2022-10-03,14
CUST_03006,18,F,San Diego,2023-10-04,64
CUST_03007,40,F,Houston,2021-09-24,39
CUST_03008,18,F,Dallas,2022-02-02,54
CUST_03009,47,M,New York,2021-04-16,2
CUST_03010,29,Other,Philadelphia,2021-08-19,96
CUST_03011,33,F,San Diego,2023-02-08,43
CUST_03012,50,F,Houston,2022-02-17,53
CUST_03013,19,F,Los Angeles,2023-01-11,3
CUST_03014,18,F,Los Angeles,2022-01-05,41
CUST_03015,27,M,San Jose,2023-10-27,8
CUST_03016,47,M,New York,2022-06-17,90
CUST_03017,18,F,Phoenix,2022-06-25,96
CUST_03018,18,M,Philadelphia,2023-03-10,75
CUST_03019,29,M,Houston,2021-07-03,63
CUST_03020,41,F,Houston,2023-02-28,65
CUST_03021,49,F,Phoenix,2021-08-13,79
CUST_03022,29,M,Phoenix,2023-07-24,4
CUST_03023,30,F,Dallas,2022-01-03,68
CUST_03024,48,F,San Diego,2022-01-05,92
CUST_03025,18,F,Dallas,2021-05-27,10
CUST_03026,30,F,Chicago,2022-01-14,75
CUST_03027,37,M,Chicago,2022-03-19,50
CUST_03028,40,M,New York,2023-07-07,23
CUST_03029,28,M,San Jose,2021-10-11,61
CUST_03030,35,F,Philadelphia,2022-12-27,47
CUST_03031,18,F,Houston,2022-07-30,3
CUST_03032,27,F,San Diego,2023-05-17,17
CUST_03033,40,F,Los Angeles,2023-08-30,22
CUST_03034,23,F,Los Angeles,2023-06-10,91
CUST_03035,35,F,San Antonio,2021-10-12,16
CUST_03036,40,M,Phoenix,2023-08-12,80
CUST_03037,30,M,New York,2023-05-04,3
CUST_03038,37,F,San Antonio,2021-10-14,52
CUST_03039,23,M,San Antonio,2022-08-14,33
CUST_03040,32,M,San Jose,2023-12-06,42
CUST_03041,42,F,Philadelphia,2022-12-28,2
CUST_03042,36,M,Houston,2022-06-13,39
CUST_03043,27,F,San Diego,2022-05-25,46
CUST_03044,37,M,Los Angeles,2022-12-20,48
CUST_03045,43,M,Los Angeles,2022-09-10,27
CUST_03046,18,M,Los Angeles,2021-10-01,15
CUST_03047,48,F,Chicago,2022-06-16,7
CUST_03048,30,M,Philadelphia,2023-08-22,57
CUST_03049,40,F,New York,2022-04-15,42
CUST_03050,49,F,Los Angeles,2021-07-10,9
CUST_03051,18,F,San Jose,2023-10-05,6
CUST_03052,26,M,Los Angeles,2023-10-26,57
CUST_03053,31,M,New York,2023-02-19,76
CUST_03054,25,F,Chicago,2022-11-20,30
CUST_03055,55,F,San Jose,2021-12-28,55
CUST_03056,24,Other,San Antonio,2021-12-26,84
CUST_03057,28,M,New York,2022-08-29,84
CUST_03058,37,F,San Antonio,2022-07-12,54
CUST_03059,20,M,Phoenix,2022-11-07,27
CUST_03060,30,M,Dallas,2021-11-05,84
CUST_03061,38,M,Los Angeles,2022-11-08,59
CUST_03062,31,M,New York,2021-09-10,7
CUST_03063,33,F,Dallas,2022-05-23,40
CUST_03064,28,M,San Diego,2023-10-18,94
CUST_03065,18,F,San Jose,2023-08-26,72
CUST_03066,38,M,Philadelphia,2021-04-11,2
